month,day,year,day_Mon,day_Tues,day_Wed,day_Thurs,day_Fri,day_Sat,day_Sun,first_time_revenue,first_time_orders,first_time_aov,returning_revenue,returning_orders,returning_aov,2_day_ago_ft_revenue,2_day_ago_ft_orders,2_day_ago_ft_aov,1_day_ago_ft_revenue,1_day_ago_ft_orders,1_day_ago_ft_aov,2_day_ago_ret_revenue,2_day_ago_ret_orders,2_day_ago_ret_aov,1_day_ago_ret_revenue,1_day_ago_ret_orders,1_day_ago_ret_aov,total_revenue,total_orders,total_aov,2_day_ago_total_revenue,2_day_ago_total_order,2_day_ago_aov,1_day_ago_total_revenue,1_day_ago_total_orders,1_day_ago_aov,google_ad_spend,facebook_ad_spend,1_day_ago_google_ad_spend,1_day_ago_facebook_ad_spend,2_day_ago_google_ad_spend,2_day_ago_facebook_ad_spend,actual_net_revenue,1_day_ago_net_revenue,2_day_ago_net_revenue
4,20,2018,0,0,0,0,1,0,0,1604.9,25,64.196,1497.84,23,65.12347826,1260.14,22,57.27909091,1479.93,27,54.81222222,2622.33,35,74.92371429,2669.39,35,76.26828571,3102.74,48,64.64041667,3882.47,57,68.11350877,4149.32,62,66.92451613,1.79,152.71,1.34,146.97,1.91,148.48,2948.24,4001.01,3732.08
4,21,2018,0,0,0,0,0,1,0,797.76,14,56.98285714,1362.87,18,75.715,1479.93,27,54.81222222,1604.9,25,64.196,2669.39,35,76.26828571,1497.84,23,65.12347826,2160.63,32,67.5196875,4149.32,62,66.92451613,3102.74,48,64.64041667,0.09,134.85,1.79,152.71,1.34,139.4,2025.69,2948.24,4008.58
4,22,2018,0,0,0,0,0,0,1,782.9,12,65.24166667,1125.97,13,86.61307692,1604.9,25,64.196,797.76,14,56.98285714,1497.84,23,65.12347826,1362.87,18,75.715,1908.87,25,76.3548,3102.74,48,64.64041667,2160.63,32,67.5196875,0.19,29.11,0.09,134.85,1.79,146.97,1879.57,2025.69,2953.98
4,23,2018,1,0,0,0,0,0,0,1261.96,18,70.10888889,2461.61,35,70.33171429,797.76,14,56.98285714,782.9,12,65.24166667,1362.87,18,75.715,1125.97,13,86.61307692,3723.57,53,70.25603774,2160.63,32,67.5196875,1908.87,25,76.3548,1.04,165.95,0.19,29.11,0.09,152.71,3556.58,1879.57,2007.83
4,24,2018,0,1,0,0,0,0,0,1620.05,21,77.1452381,1394.27,23,60.62043478,782.9,12,65.24166667,1261.96,18,70.10888889,1125.97,13,86.61307692,2461.61,35,70.33171429,3014.32,44,68.50727273,1908.87,25,76.3548,3723.57,53,70.25603774,0.68,138.81,1.04,165.95,0.19,134.85,2874.83,3556.58,1773.83
4,25,2018,0,0,1,0,0,0,0,921.77,14,65.84071429,1097.38,26,42.20692308,1261.96,18,70.10888889,1620.05,21,77.1452381,2461.61,35,70.33171429,1394.27,23,60.62043478,2019.15,40,50.47875,3723.57,53,70.25603774,3014.32,44,68.50727273,3.41,152.82,0.68,138.81,1.04,29.11,1862.92,2874.83,3693.42
4,26,2018,0,0,0,1,0,0,0,1863.04,30,62.10133333,3014.52,29,103.9489655,1620.05,21,77.1452381,921.77,14,65.84071429,1394.27,23,60.62043478,1097.38,26,42.20692308,4877.56,59,82.67050847,3014.32,44,68.50727273,2019.15,40,50.47875,0.16,116.71,3.41,152.82,0.68,165.95,4760.69,1862.92,2847.69
4,27,2018,0,0,0,0,1,0,0,1798.09,25,71.9236,2594.4,32,81.075,921.77,14,65.84071429,1863.04,30,62.10133333,1097.38,26,42.20692308,3014.52,29,103.9489655,4392.49,57,77.06122807,2019.15,40,50.47875,4877.56,59,82.67050847,0.11,111.18,0.16,116.71,3.41,138.81,4281.2,4760.69,1876.93
4,28,2018,0,0,0,0,0,1,0,768.34,18,42.68555556,1114.02,17,65.53058824,1863.04,30,62.10133333,1798.09,25,71.9236,3014.52,29,103.9489655,2594.4,32,81.075,1882.36,35,53.78171429,4877.56,59,82.67050847,4392.49,57,77.06122807,0.14,108.2,0.11,111.18,0.16,152.82,1774.02,4281.2,4724.58
4,29,2018,0,0,0,0,0,0,1,975.97,15,65.06466667,700.08,17,41.18117647,1798.09,25,71.9236,768.34,18,42.68555556,2594.4,32,81.075,1114.02,17,65.53058824,1676.05,32,52.3765625,4392.49,57,77.06122807,1882.36,35,53.78171429,0.1,47.29,0.14,108.2,0.11,116.71,1628.66,1774.02,4275.67
4,30,2018,1,0,0,0,0,0,0,2915.25,42,69.41071429,4426.61,68,65.09720588,768.34,18,42.68555556,975.97,15,65.06466667,1114.02,17,65.53058824,700.08,17,41.18117647,7341.86,110,66.74418182,1882.36,35,53.78171429,1676.05,32,52.3765625,1.34,119.37,0.1,47.29,0.14,111.18,7221.15,1628.66,1771.04
5,1,2018,0,1,0,0,0,0,0,1629.54,27,60.35333333,2303.38,37,62.25351351,975.97,15,65.06466667,2915.25,42,69.41071429,700.08,17,41.18117647,4426.61,68,65.09720588,3932.92,64,61.451875,1676.05,32,52.3765625,7341.86,110,66.74418182,0.67,106.3,1.34,119.37,0.1,108.2,3825.95,7221.15,1567.75
5,2,2018,0,0,1,0,0,0,0,1644.6,27,60.91111111,1831.72,27,67.84148148,2915.25,42,69.41071429,1629.54,27,60.35333333,4426.61,68,65.09720588,2303.38,37,62.25351351,3476.32,54,64.3762963,7341.86,110,66.74418182,3932.92,64,61.451875,0,124.75,0.67,106.3,1.34,47.29,3351.57,3825.95,7293.23
5,3,2018,0,0,0,1,0,0,0,1638.59,32,51.2059375,2120.05,36,58.89027778,1629.54,27,60.35333333,1644.6,27,60.91111111,2303.38,37,62.25351351,1831.72,27,67.84148148,3758.64,68,55.27411765,3932.92,64,61.451875,3476.32,54,64.3762963,0.24,119.02,0,124.75,0.67,119.37,3639.38,3351.57,3812.88
5,4,2018,0,0,0,0,1,0,0,2129.14,25,85.1656,2576.04,35,73.60114286,1644.6,27,60.91111111,1638.59,32,51.2059375,1831.72,27,67.84148148,2120.05,36,58.89027778,4705.18,60,78.41966667,3476.32,54,64.3762963,3758.64,68,55.27411765,0.18,123.57,0.24,119.02,0,106.3,4581.43,3639.38,3370.02
5,5,2018,0,0,0,0,0,1,0,930.1,18,51.67222222,990.34,16,61.89625,1638.59,32,51.2059375,2129.14,25,85.1656,2120.05,36,58.89027778,2576.04,35,73.60114286,1920.44,34,56.48352941,3758.64,68,55.27411765,4705.18,60,78.41966667,0.1,119.03,0.18,123.57,0.24,124.75,1801.31,4581.43,3633.65
5,6,2018,0,0,0,0,0,0,1,1320.8,23,57.42608696,1590.47,19,83.70894737,2129.14,25,85.1656,930.1,18,51.67222222,2576.04,35,73.60114286,990.34,16,61.89625,2911.27,42,69.31595238,4705.18,60,78.41966667,1920.44,34,56.48352941,0.23,126.49,0.1,119.03,0.18,119.02,2784.55,1801.31,4585.98
5,7,2018,1,0,0,0,0,0,0,2365.94,36,65.72055556,2915.87,38,76.73342105,930.1,18,51.67222222,1320.8,23,57.42608696,990.34,16,61.89625,1590.47,19,83.70894737,5281.81,74,71.37581081,1920.44,34,56.48352941,2911.27,42,69.31595238,0.91,138.08,0.23,126.49,0.1,123.57,5142.82,2784.55,1796.77
5,8,2018,0,1,0,0,0,0,0,1565.35,29,53.97758621,3482.35,50,69.647,1320.8,23,57.42608696,2365.94,36,65.72055556,1590.47,19,83.70894737,2915.87,38,76.73342105,5047.7,79,63.89493671,2911.27,42,69.31595238,5281.81,74,71.37581081,0.26,151.87,0.91,138.08,0.23,119.03,4895.57,5142.82,2792.01
5,9,2018,0,0,1,0,0,0,0,1539.88,24,64.16166667,2144.77,28,76.59892857,2365.94,36,65.72055556,1565.35,29,53.97758621,2915.87,38,76.73342105,3482.35,50,69.647,3684.65,52,70.85865385,5281.81,74,71.37581081,5047.7,79,63.89493671,2.62,154.87,0.26,151.87,0.91,126.49,3527.16,4895.57,5154.41
5,10,2018,0,0,0,1,0,0,0,2312.72,24,96.36333333,1913.67,30,63.789,1565.35,29,53.97758621,1539.88,24,64.16166667,3482.35,50,69.647,2144.77,28,76.59892857,4226.39,54,78.26648148,5047.7,79,63.89493671,3684.65,52,70.85865385,6.29,181.98,2.62,154.87,0.26,138.08,4038.12,3527.16,4909.36
5,11,2018,0,0,0,0,1,0,0,575.48,17,33.85176471,1870.16,32,58.4425,1539.88,24,64.16166667,2312.72,24,96.36333333,2144.77,28,76.59892857,1913.67,30,63.789,2445.64,49,49.91102041,3684.65,52,70.85865385,4226.39,54,78.26648148,10.05,150.83,6.29,181.98,2.62,151.87,2284.76,4038.12,3530.16
5,12,2018,0,0,0,0,0,1,0,1466.06,11,133.2781818,753.08,12,62.75666667,2312.72,24,96.36333333,575.48,17,33.85176471,1913.67,30,63.789,1870.16,32,58.4425,2219.14,23,96.48434783,4226.39,54,78.26648148,2445.64,49,49.91102041,2.57,151.54,10.05,150.83,6.29,154.87,2065.03,2284.76,4065.23
5,13,2018,0,0,0,0,0,0,1,788.82,15,52.588,941.73,16,58.858125,575.48,17,33.85176471,1466.06,11,133.2781818,1870.16,32,58.4425,753.08,12,62.75666667,1730.55,31,55.82419355,2445.64,49,49.91102041,2219.14,23,96.48434783,2.81,150.16,2.57,151.54,10.05,181.98,1577.58,2065.03,2253.61
5,14,2018,1,0,0,0,0,0,0,4.09,27,0.151481481,3001.24,34,88.27176471,1466.06,11,133.2781818,788.82,15,52.588,753.08,12,62.75666667,941.73,16,58.858125,3005.33,61,49.26770492,2219.14,23,96.48434783,1730.55,31,55.82419355,11.09,150.4,2.81,150.16,2.57,150.83,2843.84,1577.58,2065.74
5,15,2018,0,1,0,0,0,0,0,2397.61,33,72.65484848,2144.89,31,69.19,788.82,15,52.588,4.09,27,0.151481481,941.73,16,58.858125,3001.24,34,88.27176471,4542.5,64,70.9765625,1730.55,31,55.82419355,3005.33,61,49.26770492,5.35,148.65,11.09,150.4,2.81,151.54,4388.5,2843.84,1576.2
5,16,2018,0,0,1,0,0,0,0,1743.23,25,69.7292,2410.24,27,89.26814815,4.09,27,0.151481481,2397.61,33,72.65484848,3001.24,34,88.27176471,2144.89,31,69.19,4153.47,52,79.87442308,3005.33,61,49.26770492,4542.5,64,70.9765625,11.04,149.1,5.35,148.65,11.09,150.16,3993.33,4388.5,2844.08
5,17,2018,0,0,0,1,0,0,0,1866.03,30,62.201,3786.8,42,90.16190476,2397.61,33,72.65484848,1743.23,25,69.7292,2144.89,31,69.19,2410.24,27,89.26814815,5652.83,72,78.51152778,4542.5,64,70.9765625,4153.47,52,79.87442308,4.83,175.29,11.04,149.1,5.35,150.4,5472.71,3993.33,4386.75
5,18,2018,0,0,0,0,1,0,0,1437.37,20,71.8685,1344.91,27,49.81148148,1743.23,25,69.7292,1866.03,30,62.201,2410.24,27,89.26814815,3786.8,42,90.16190476,2782.28,47,59.19744681,4153.47,52,79.87442308,5652.83,72,78.51152778,4.53,172.07,4.83,175.29,11.04,148.65,2605.68,5472.71,3993.78
5,19,2018,0,0,0,0,0,1,0,810.13,17,47.65470588,1401.2,22,63.69090909,1866.03,30,62.201,1437.37,20,71.8685,3786.8,42,90.16190476,1344.91,27,49.81148148,2211.33,39,56.70076923,5652.83,72,78.51152778,2782.28,47,59.19744681,9.72,167.95,4.53,172.07,4.83,149.1,2033.66,2605.68,5498.9
5,20,2018,0,0,0,0,0,0,1,1461,22,66.40909091,2033.75,34,59.81617647,1437.37,20,71.8685,810.13,17,47.65470588,1344.91,27,49.81148148,1401.2,22,63.69090909,3494.75,56,62.40625,2782.28,47,59.19744681,2211.33,39,56.70076923,15.71,152.17,9.72,167.95,4.53,175.29,3326.87,2033.66,2602.46
5,21,2018,1,0,0,0,0,0,0,2120.97,35,60.59914286,4116.26,54,76.22703704,810.13,17,47.65470588,1461,22,66.40909091,1401.2,22,63.69090909,2033.75,34,59.81617647,6237.23,89,70.08123596,2211.33,39,56.70076923,3494.75,56,62.40625,3.18,148.7,15.71,152.17,9.72,172.07,6085.35,3326.87,2029.54
5,22,2018,0,1,0,0,0,0,0,1046.23,15,69.74866667,2529.45,32,79.0453125,1461,22,66.40909091,2120.97,35,60.59914286,2033.75,34,59.81617647,4116.26,54,76.22703704,3575.68,47,76.07829787,3494.75,56,62.40625,6237.23,89,70.08123596,4.25,173.05,3.18,148.7,15.71,167.95,3398.38,6085.35,3311.09
5,23,2018,0,0,1,0,0,0,0,1772.08,25,70.8832,2292.3,31,73.94516129,2120.97,35,60.59914286,1046.23,15,69.74866667,4116.26,54,76.22703704,2529.45,32,79.0453125,4064.38,56,72.57821429,6237.23,89,70.08123596,3575.68,47,76.07829787,2.3,160.94,4.25,173.05,3.18,152.17,3901.14,3398.38,6081.88
5,24,2018,0,0,0,1,0,0,0,1328.53,22,60.38772727,2611.38,36,72.53833333,1046.23,15,69.74866667,1772.08,25,70.8832,2529.45,32,79.0453125,2292.3,31,73.94516129,3939.91,58,67.92948276,3575.68,47,76.07829787,4064.38,56,72.57821429,4.71,158.89,2.3,160.94,4.25,148.7,3776.31,3901.14,3422.73
5,25,2018,0,0,0,0,1,0,0,1609.24,28,57.47285714,2340.5,38,61.59210526,1772.08,25,70.8832,1328.53,22,60.38772727,2292.3,31,73.94516129,2611.38,36,72.53833333,3949.74,66,59.84454545,4064.38,56,72.57821429,3939.91,58,67.92948276,4.27,166.98,4.71,158.89,2.3,173.05,3778.49,3776.31,3889.03
5,26,2018,0,0,0,0,0,1,0,1809.15,24,75.38125,3947.98,47,83.99957447,1328.53,22,60.38772727,1609.24,28,57.47285714,2611.38,36,72.53833333,2340.5,38,61.59210526,5757.13,71,81.08633803,3939.91,58,67.92948276,3949.74,66,59.84454545,4.03,169.46,4.27,166.98,4.71,160.94,5583.64,3778.49,3774.26
5,27,2018,0,0,0,0,0,0,1,2006.47,29,69.18862069,3424.46,44,77.82863636,1609.24,28,57.47285714,1809.15,24,75.38125,2340.5,38,61.59210526,3947.98,47,83.99957447,5430.93,73,74.39630137,3949.74,66,59.84454545,5757.13,71,81.08633803,1.65,174.34,4.03,169.46,4.27,158.89,5254.94,5583.64,3786.58
5,28,2018,1,0,0,0,0,0,0,1834.33,29,63.25275862,4950.01,66,75.00015152,1809.15,24,75.38125,2006.47,29,69.18862069,3947.98,47,83.99957447,3424.46,44,77.82863636,6784.34,95,71.41410526,5757.13,71,81.08633803,5430.93,73,74.39630137,4.47,168.27,1.65,174.34,4.03,166.98,6611.6,5254.94,5586.12
5,29,2018,0,1,0,0,0,0,0,2519.37,41,61.44804878,3020.08,49,61.63428571,2006.47,29,69.18862069,1834.33,29,63.25275862,3424.46,44,77.82863636,4950.01,66,75.00015152,5539.45,90,61.54944444,5430.93,73,74.39630137,6784.34,95,71.41410526,5.37,168.82,4.47,168.27,1.65,169.46,5365.26,6611.6,5259.82
5,30,2018,0,0,1,0,0,0,0,1950.05,34,57.35441176,2424.92,33,73.48242424,1834.33,29,63.25275862,2519.37,41,61.44804878,4950.01,66,75.00015152,3020.08,49,61.63428571,4374.97,67,65.2980597,6784.34,95,71.41410526,5539.45,90,61.54944444,5.7,173.43,5.37,168.82,4.47,174.34,4195.84,5365.26,6605.53
5,31,2018,0,0,0,1,0,0,0,2528.97,33,76.63545455,3576.89,38,94.12868421,2519.37,41,61.44804878,1950.05,34,57.35441176,3020.08,49,61.63428571,2424.92,33,73.48242424,6105.86,71,85.99802817,5539.45,90,61.54944444,4374.97,67,65.2980597,7.18,174.17,5.7,173.43,5.37,168.27,5924.51,4195.84,5365.81
6,1,2018,0,0,0,0,1,0,0,2109,37,57,1420.55,26,54.63653846,1950.05,34,57.35441176,2528.97,33,76.63545455,2424.92,33,73.48242424,3576.89,38,94.12868421,3529.55,63,56.02460317,4374.97,67,65.2980597,6105.86,71,85.99802817,5.1,169.88,7.18,174.17,5.7,168.82,3354.57,5924.51,4200.45
6,2,2018,0,0,0,0,0,1,0,1512.51,18,84.02833333,1078.66,16,67.41625,2528.97,33,76.63545455,2109,37,57,3576.89,38,94.12868421,1420.55,26,54.63653846,2591.17,34,76.21088235,6105.86,71,85.99802817,3529.55,63,56.02460317,6.57,168.46,5.1,169.88,7.18,173.43,2416.14,3354.57,5925.25
6,3,2018,0,0,0,0,0,0,1,1483.47,18,82.415,1801.98,19,94.84105263,2109,37,57,1512.51,18,84.02833333,1420.55,26,54.63653846,1078.66,16,67.41625,3285.45,37,88.79594595,3529.55,63,56.02460317,2591.17,34,76.21088235,21.93,175.55,6.57,168.46,5.1,174.17,3087.97,2416.14,3350.28
6,4,2018,1,0,0,0,0,0,0,3871.24,55,70.38618182,3631.08,59,61.54372881,1512.51,18,84.02833333,1483.47,18,82.415,1078.66,16,67.41625,1801.98,19,94.84105263,7502.32,114,65.80982456,2591.17,34,76.21088235,3285.45,37,88.79594595,11.07,165.43,21.93,175.55,6.57,169.88,7325.82,3087.97,2414.72
6,5,2018,0,1,0,0,0,0,0,2892.71,36,80.35305556,1912,35,54.62857143,1483.47,18,82.415,3871.24,55,70.38618182,1801.98,19,94.84105263,3631.08,59,61.54372881,4804.71,71,67.67197183,3285.45,37,88.79594595,7502.32,114,65.80982456,3.48,165.56,11.07,165.43,21.93,168.46,4635.67,7325.82,3095.06
6,6,2018,0,0,1,0,0,0,0,2067.51,33,62.65181818,2422.44,34,71.24823529,3871.24,55,70.38618182,2892.71,36,80.35305556,3631.08,59,61.54372881,1912,35,54.62857143,4489.95,67,67.0141791,7502.32,114,65.80982456,4804.71,71,67.67197183,9.56,164.16,3.48,165.56,11.07,175.55,4316.23,4635.67,7315.7
6,7,2018,0,0,0,1,0,0,0,2113.89,34,62.17323529,3635.58,57,63.78210526,2892.71,36,80.35305556,2067.51,33,62.65181818,1912,35,54.62857143,2422.44,34,71.24823529,5749.47,91,63.18098901,4804.71,71,67.67197183,4489.95,67,67.0141791,8.67,174.03,9.56,164.16,3.48,165.43,5566.77,4316.23,4635.8
6,8,2018,0,0,0,0,1,0,0,2279,37,61.59459459,3784.61,40,94.61525,2067.51,33,62.65181818,2113.89,34,62.17323529,2422.44,34,71.24823529,3635.58,57,63.78210526,6063.61,77,78.74818182,4489.95,67,67.0141791,5749.47,91,63.18098901,4.46,176.03,8.67,174.03,9.56,165.56,5883.12,5566.77,4314.83
6,9,2018,0,0,0,0,0,1,0,1875.1,20,93.755,1703.18,26,65.50692308,2113.89,34,62.17323529,2279,37,61.59459459,3635.58,57,63.78210526,3784.61,40,94.61525,3578.28,46,77.78869565,5749.47,91,63.18098901,6063.61,77,78.74818182,2.72,175.43,4.46,176.03,8.67,164.16,3400.13,5883.12,5576.64
